host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2023-04-15,100%,95%,f,Hollywood Beach,4,4,t,t,Hollywood,26.030348246336583,-80.11665058962748,Room in hotel,Private room,3,1.0,1 bath,1.0,1.0,$171.00,t,29,8,8,0,2024-01-21,2024-03-24,4.75,4.75,4.75,4.88,5.0,4.75,4.38,f,3,0,3,0,1.51
2023-12-16,100%,100%,f,Lauderdale Manors,6,6,t,t,Fort Lauderdale,26.147838701987183,-80.16495877099572,Private room in home,Private room,2,,,1.0,0.0,$55.00,t,30,0,0,0,,,,,,,,,,t,6,0,6,0,
2022-12-23,100%,99%,t,Croissant Park,10,11,t,t,Fort Lauderdale,26.1836651,-80.1170807,Entire home,Entire home/apt,7,3.5,3.5 baths,3.0,5.0,$227.00,t,12,23,23,1,2023-12-31,2024-05-28,5.0,4.91,5.0,4.96,4.96,4.91,5.0,t,9,9,0,0,3.83
2022-12-23,100%,99%,t,Croissant Park,10,11,t,t,Fort Lauderdale,26.1836651,-80.1170807,Entire home,Entire home/apt,12,7.0,7 baths,6.0,8.0,$898.00,t,1,1,1,0,2024-01-27,2024-01-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,9,9,0,0,0.2
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hollywood,26.01551595397025,-80.11604448349466,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,4.0,$145.00,t,7,6,6,0,2024-01-25,2024-05-26,4.67,4.67,4.5,4.67,4.67,4.83,4.5,t,342,341,1,0,1.16
2017-01-07,100%,99%,f,Hollywood Beach,75,98,t,t,Hollywood,26.01690277969967,-80.1164559842097,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,5.0,$123.00,t,11,5,5,0,2024-01-07,2024-04-07,5.0,5.0,4.6,4.8,5.0,5.0,5.0,t,73,73,0,0,0.87
2023-12-14,100%,94%,t,Central Beach Alliance,2,5,t,t,Fort Lauderdale,26.1594745,-80.1019713,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,$178.00,t,0,8,8,0,2024-01-01,2024-03-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,1.34
2017-03-20,97%,99%,,,11,13,t,t,Hallandale Beach,25.988788067502085,-80.14191826073392,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,$79.00,t,24,10,10,1,2024-01-13,2024-06-01,4.1,4.1,4.2,4.2,4.7,4.3,4.2,f,7,7,0,0,1.8
2017-01-07,100%,99%,f,Hollywood Beach,75,98,t,t,Hollywood,26.0156672910002,-80.11640930170974,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$109.00,t,8,2,2,0,2024-02-10,2024-03-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,73,73,0,0,0.43
2017-08-02,100%,98%,t,Coral Springs Subdivision,1,1,t,t,Coral Springs,26.27701399022559,-80.2394827841379,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,0.0,$85.00,t,28,34,34,5,2024-01-14,2024-06-13,4.85,4.74,4.91,4.74,4.85,4.91,4.76,f,1,1,0,0,6.18
2017-01-07,100%,99%,f,Hollywood Beach,75,98,t,t,Hollywood,26.017053521007103,-80.11596386792199,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,$90.00,t,27,0,0,0,,,,,,,,,,t,73,73,0,0,
2016-07-04,100%,99%,f,Melrose Manors,36,56,t,t,Dania Beach,26.056120860667725,-80.20530565814255,Private room in home,Private room,4,1.0,1 private bath,1.0,2.0,$46.00,t,22,10,10,0,2024-01-03,2024-04-26,4.6,4.6,4.5,4.9,4.9,4.7,4.8,t,36,5,31,0,1.7
2021-11-29,100%,100%,f,,17,19,t,t,Pompano Beach,26.244180093709364,-80.08848528287344,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,0.0,$63.00,t,24,5,5,0,2024-01-13,2024-05-27,4.0,4.0,4.4,5.0,4.8,5.0,4.2,t,17,17,0,0,0.9
2020-12-22,100%,100%,f,Hollywood Beach,30,34,t,t,Hollywood,26.01724709682668,-80.11763198653135,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,4.0,$286.00,t,13,3,3,0,2024-01-15,2024-04-29,5.0,4.67,5.0,5.0,5.0,5.0,5.0,t,30,30,0,0,0.55
2016-06-21,99%,99%,f,Hollywood Beach,23,47,t,t,Pompano Beach,26.247005878824204,-80.09058926958494,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,$63.00,t,26,8,8,0,2023-12-27,2024-04-02,4.25,4.5,4.25,4.75,4.38,4.5,3.88,t,23,23,0,0,1.3
2023-12-17,100%,100%,f,Croissant Park,1,1,t,t,Fort Lauderdale,26.102515220217185,-80.1474563214589,Entire vacation home,Entire home/apt,6,2.0,2 baths,3.0,6.0,$440.00,t,14,6,6,1,2024-03-24,2024-06-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.88
2019-12-22,,100%,f,Hollywood South Central Beach,1,1,t,t,Hollywood,25.99010672068565,-80.11715857993318,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,$150.00,t,28,1,1,0,2024-03-03,2024-03-03,4.0,3.0,4.0,4.0,5.0,4.0,3.0,f,1,1,0,0,0.26
2023-04-05,100%,99%,t,Coral Way,22,24,t,t,Sunrise,26.151976871655705,-80.25074938115769,Entire villa,Entire home/apt,10,2.0,2 baths,4.0,5.0,,t,12,7,7,1,2024-02-27,2024-06-20,4.57,4.43,4.29,5.0,4.86,4.43,4.29,t,3,3,0,0,1.74
2021-02-15,100%,99%,t,Hollywood Hills,6,12,t,t,Hollywood,26.0125969,-80.19336919999999,Entire home,Entire home/apt,10,2.0,2 baths,4.0,5.0,$323.00,t,15,16,16,1,2024-01-01,2024-06-09,5.0,4.88,4.69,5.0,5.0,4.94,4.69,t,4,4,0,0,2.7
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hollywood,26.01525538558279,-80.11566273070174,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,$86.00,t,19,4,4,0,2024-01-14,2024-05-24,4.75,4.5,5.0,4.0,4.75,5.0,4.5,t,342,341,1,0,0.72
2017-01-07,100%,99%,f,Hollywood Beach,75,98,t,t,Hollywood,26.016948363233578,-80.116422381814,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,4.0,$164.00,t,18,2,2,0,2024-02-24,2024-03-28,5.0,5.0,4.5,4.5,5.0,5.0,4.5,t,73,73,0,0,0.48
2017-03-06,99%,97%,f,Hollywood South Central Beach,110,119,t,t,Hallandale Beach,25.98503077160324,-80.12361901525071,Entire rental unit,Entire home/apt,6,3.0,3 baths,3.0,3.0,$241.00,t,17,4,4,0,2024-03-11,2024-05-06,4.25,4.75,4.75,4.5,4.5,5.0,4.0,t,107,103,4,0,1.1
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,4,1.0,1 shared bath,1.0,2.0,$143.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,4,1.0,1 shared bath,1.0,2.0,$143.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,4,1.0,1 shared bath,1.0,0.0,$143.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,4,1.0,1 shared bath,1.0,2.0,$143.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,4,1.0,1 shared bath,1.0,2.0,$143.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,4,1.0,1 shared bath,1.0,2.0,$143.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2019-04-16,98%,99%,t,Coral Ridge Country Club,53,54,t,t,Pompano Beach,26.222724026856003,-80.09213619493275,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,$99.00,t,19,6,6,1,2024-01-01,2024-06-08,4.5,4.5,4.67,4.83,5.0,4.67,4.33,t,42,42,0,0,1.01
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,6,2.0,2 shared baths,2.0,4.0,$236.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,6,2.0,2 shared baths,2.0,4.0,$236.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2023-12-06,100%,100%,t,Hollywood Beach,1,1,t,t,Hollywood,26.031398945003016,-80.11436501245802,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$100.00,t,3,9,9,0,2024-02-11,2024-04-01,4.78,4.67,4.89,4.89,4.89,5.0,4.89,t,1,1,0,0,1.96
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,6,2.0,2 shared baths,2.0,4.0,$236.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,6,2.0,2 shared baths,2.0,4.0,$236.00,t,28,0,0,0,,,,,,,,,,f,15,0,15,0,
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,6,2.0,2 shared baths,2.0,4.0,$236.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2015-04-09,100%,56%,t,South Lake Tahoe,484,620,t,t,Pompano Beach,26.2239905,-80.1594777,Room in hotel,Private room,6,2.0,2 shared baths,2.0,4.0,$236.00,t,29,0,0,0,,,,,,,,,,f,15,0,15,0,
2022-08-07,100%,99%,t,Hollywood Beach,5,5,t,t,Cooper City,26.059533635778497,-80.27903844055714,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,0.0,$86.00,t,19,9,9,2,2023-12-24,2024-06-23,4.89,4.89,4.78,5.0,5.0,4.89,4.56,t,5,5,0,0,1.45
2016-01-18,,86%,f,,4,7,t,t,Weston,26.12764,-80.37354,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,$130.00,t,0,1,1,0,2024-02-24,2024-02-24,4.0,3.0,5.0,5.0,5.0,5.0,4.0,t,3,3,0,0,0.24
2016-01-18,,86%,f,,4,7,t,t,Weston,26.12659241678549,-80.37392700398473,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,$130.00,t,0,1,1,0,2024-02-16,2024-02-16,2.0,1.0,1.0,1.0,1.0,5.0,1.0,t,3,3,0,0,0.23
2019-02-16,100%,100%,f,Hollywood Lakes,1,1,t,t,Hollywood,26.0201748,-80.1383879,Entire home,Entire home/apt,10,3.0,3 baths,5.0,6.0,$507.00,t,18,15,15,1,2023-12-31,2024-06-23,4.53,4.73,4.67,4.8,4.87,4.6,4.67,t,1,1,0,0,2.5
2019-11-20,100%,91%,t,Chula Vista,1,1,t,t,Fort Lauderdale,26.098632633336607,-80.18330148201889,Entire home,Entire home/apt,6,2.0,2 baths,3.0,5.0,$302.00,t,14,14,14,1,2023-12-26,2024-06-20,4.86,4.86,4.86,5.0,5.0,4.71,5.0,f,1,1,0,0,2.28
2016-01-06,100%,73%,f,,1,1,t,t,Wilton Manors,26.159732235022293,-80.15140806268245,Private room in guesthouse,Private room,2,1.0,1 bath,1.0,1.0,$100.00,t,24,3,3,1,2024-01-29,2024-06-02,5.0,4.67,5.0,5.0,5.0,5.0,4.67,f,1,0,1,0,0.6
2017-01-07,100%,99%,f,Hollywood Beach,75,98,t,t,Hollywood,26.01705635257884,-80.11739291543074,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,$89.00,t,28,2,2,0,2024-01-21,2024-03-16,4.5,5.0,3.5,5.0,5.0,5.0,4.5,t,73,73,0,0,0.38
2016-12-16,99%,97%,f,Cambridge,4664,4958,t,t,Fort Lauderdale,26.1269043,-80.139282,Entire rental unit,Entire home/apt,4,,2 baths,2.0,,,t,3,0,0,0,,,,,,,,,,f,14,14,0,0,
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hollywood,26.015634224477857,-80.11595716479529,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,$290.00,t,27,5,5,0,2024-01-23,2024-04-28,4.8,5.0,5.0,4.8,5.0,5.0,4.8,t,342,341,1,0,0.96
2020-12-02,100%,99%,f,Royal Poinciana,5,10,t,t,Hollywood,26.013518794666293,-80.14261882923275,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$9,999.00",t,30,6,6,0,2024-01-07,2024-04-19,4.33,4.0,4.0,4.33,4.33,4.0,4.0,t,5,5,0,0,1.04
2016-12-08,100%,100%,t,East Fort Lauderdale,42,54,t,t,Hallandale Beach,25.99303037095943,-80.14198336235609,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,$95.00,t,2,13,13,1,2024-01-28,2024-06-13,5.0,4.92,4.92,4.92,4.92,4.77,4.69,t,38,33,5,0,2.57
2022-11-09,94%,100%,t,Central Beach Alliance,5,6,t,t,Fort Lauderdale,26.12745306077217,-80.1049629232998,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,2.0,$260.00,t,23,5,5,2,2024-04-22,2024-06-10,4.8,4.8,5.0,5.0,5.0,4.8,4.8,f,5,5,0,0,2.24
2022-12-21,100%,98%,f,,6,17,t,t,Pompano Beach,26.2413485,-80.097816,Entire home,Entire home/apt,8,2.0,2 baths,3.0,4.0,$232.00,t,30,0,0,0,,,,,,,,,,t,5,5,0,0,
2016-06-21,99%,99%,f,Hollywood Beach,23,47,t,t,Fort Lauderdale,26.14271289776081,-80.1281300374632,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,1.0,$122.00,t,0,3,3,0,2023-12-23,2024-01-08,2.0,1.67,2.33,3.33,3.33,3.0,2.33,t,23,23,0,0,0.48
2014-03-03,100%,97%,t,,6,6,t,f,Hallandale Beach,25.97937,-80.15433,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,$130.00,t,7,16,16,2,2024-01-04,2024-06-20,4.63,4.56,4.81,4.69,4.88,4.69,4.56,t,6,6,0,0,2.73
2018-08-31,100%,100%,t,,1,1,t,t,Sunrise,26.14553604942676,-80.2339761915661,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,$80.00,t,20,23,23,7,2024-01-21,2024-06-20,5.0,4.96,5.0,5.0,5.0,4.87,4.91,f,1,1,0,0,4.37
2023-10-11,100%,75%,f,Hollywood Beach,2,3,t,t,Hollywood,26.049872832124905,-80.11437944880244,Entire serviced apartment,Entire home/apt,4,1.0,1 bath,0.0,2.0,$194.00,t,30,2,2,2,2024-06-02,2024-06-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,2.0
2020-07-26,100%,99%,f,,12,13,t,f,Margate,26.2522339664356,-80.20368704844074,Private room in home,Private room,2,2.0,2 shared baths,1.0,0.0,$42.00,t,0,3,3,0,2023-12-22,2024-05-22,3.67,3.67,3.67,3.67,3.67,3.67,3.67,f,11,0,11,0,0.48
2015-05-25,100%,60%,f,,1,1,t,f,Cooper City,26.04709251404843,-80.2947266476335,Entire place,Entire home/apt,6,2.0,2 baths,2.0,4.0,$176.00,t,1,0,0,0,,,,,,,,,,f,1,1,0,0,
2023-12-08,0%,0%,f,,1,1,f,t,Pembroke Pines,26.0005759,-80.27493179999999,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,$72.00,t,25,0,0,0,,,,,,,,,,f,1,0,1,0,
2018-10-30,100%,100%,t,,2,5,t,t,Pompano Beach,26.28421,-80.1079,Entire home,Entire home/apt,4,1.0,1 bath,2.0,0.0,$118.00,t,30,2,2,2,2024-05-30,2024-06-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,2.0
2023-10-17,100%,100%,t,Park East,1,1,f,t,Hollywood,26.01534830568236,-80.16967031155033,Entire home,Entire home/apt,12,3.0,3 baths,5.0,9.0,$249.00,t,10,13,13,1,2023-12-23,2024-06-06,4.92,5.0,4.85,5.0,5.0,5.0,5.0,f,1,1,0,0,2.07
2017-07-21,100%,100%,f,Coral Ridge Country Club,1,1,t,t,Oakland Park,26.174340248095604,-80.11963999230149,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,$75.00,t,29,1,1,0,2024-02-28,2024-02-28,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.25
2016-06-25,100%,100%,t,Highland Gardens,3,3,t,t,Hollywood,26.000701161930376,-80.15347232778969,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,0.0,$80.00,t,22,17,17,0,2024-02-03,2024-05-16,4.82,4.82,4.94,4.94,4.88,4.88,4.71,t,3,2,1,0,3.49
2020-08-09,91%,99%,f,Hollywood Beach,48,111,t,t,Hollywood,26.0164298,-80.1167738,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,$127.00,t,22,3,3,1,2024-02-08,2024-06-05,4.67,5.0,5.0,5.0,5.0,4.67,4.67,t,47,47,0,0,0.64
2023-03-22,,,f,,8,8,t,t,Fort Lauderdale,26.0861904,-80.1594951,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,$104.00,t,6,9,9,0,2024-02-03,2024-04-22,4.67,4.78,4.78,4.89,4.78,4.56,4.67,f,8,8,0,0,1.85
2018-03-07,100%,98%,t,,10,10,t,t,Fort Lauderdale,26.15701,-80.17844,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$92.00,t,9,33,33,4,2023-12-26,2024-06-12,4.82,4.81,4.97,4.94,4.91,4.63,4.69,t,7,7,0,0,5.38
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hallandale Beach,25.98654776841453,-80.12307564966251,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,$99.00,t,14,2,2,1,2024-01-22,2024-06-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,342,341,1,0,0.38
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hallandale Beach,25.985046352683007,-80.12361372576969,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,$78.00,t,13,6,6,1,2024-01-07,2024-06-02,4.5,4.5,4.33,4.83,4.83,4.83,4.5,t,342,341,1,0,1.04
2016-03-19,,67%,,,2,3,t,t,Hallandale Beach,25.97567952593506,-80.15234358644324,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,$110.00,t,0,0,0,0,,,,,,,,,,f,1,1,0,0,
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hallandale Beach,25.985618940538437,-80.1235916705703,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,4.0,$170.00,t,9,0,0,0,,,,,,,,,,t,342,341,1,0,
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hollywood,25.98658,-80.12193,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,$99.00,t,21,1,1,0,2024-03-20,2024-03-20,2.0,2.0,2.0,4.0,5.0,5.0,3.0,t,342,341,1,0,0.3
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hollywood,26.01746576946833,-80.11722073772242,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,$86.00,t,25,2,2,0,2024-01-08,2024-02-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,342,341,1,0,0.35
2017-06-29,100%,100%,t,,1,1,t,t,Pompano Beach,26.220556790966462,-80.1205078029277,Entire home,Entire home/apt,8,2.0,2 baths,3.0,4.0,$274.00,t,20,15,15,1,2023-12-27,2024-06-16,5.0,4.93,4.93,5.0,5.0,4.93,5.0,f,1,1,0,0,2.45
2023-12-18,,,f,,1,1,f,f,Hollywood,26.012851261614596,-80.1478757127771,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,$150.00,,29,0,0,0,,,,,,,,,,f,1,0,1,0,
2016-06-03,100%,100%,t,,2,2,t,t,Miramar,25.98088,-80.24219,Private room in home,Private room,2,1.0,1 bath,1.0,0.0,$111.00,t,5,0,0,0,,,,,,,,,,f,2,1,1,0,
2022-11-03,100%,100%,f,Victoria Park,3,3,t,t,Fort Lauderdale,26.1270119,-80.1290525,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,2.0,$94.00,t,26,9,9,0,2024-01-01,2024-05-27,5.0,4.67,5.0,4.56,4.89,5.0,4.78,t,3,3,0,0,1.51
2015-05-27,95%,65%,t,,20,29,t,t,Hallandale Beach,25.98179,-80.14923,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,$160.00,t,0,0,0,0,,,,,,,,,,f,15,15,0,0,
2015-10-04,100%,100%,f,,1,1,t,t,Wilton Manors,26.16147595158377,-80.12867253273726,Entire home,Entire home/apt,6,2.0,2 baths,3.0,0.0,$232.00,t,5,0,0,0,,,,,,,,,,f,1,1,0,0,
2017-08-14,99%,99%,f,Clearwater Beach,456,1109,t,t,Lauderdale By The Sea,26.21055892954753,-80.09663107579655,Entire home,Entire home/apt,10,2.0,2 baths,4.0,5.0,$323.00,t,27,3,3,1,2024-03-09,2024-05-29,4.33,4.67,4.33,5.0,5.0,5.0,4.33,t,64,63,1,0,0.81
2015-08-03,100%,100%,f,South Fort Lauderdale,20,23,t,t,Fort Lauderdale,26.119301911233087,-80.16212746482923,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,$57.00,t,19,22,22,3,2024-01-02,2024-06-12,4.5,4.41,4.68,4.5,4.68,4.32,4.5,t,19,19,0,0,3.71
2023-12-21,100%,98%,t,,1,2,t,t,Tamarac,26.224363332434027,-80.24771692102343,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,$50.00,t,24,21,21,1,2024-01-01,2024-06-16,5.0,5.0,4.95,5.0,5.0,4.95,4.95,f,1,0,1,0,3.54
2023-12-19,100%,96%,f,Central Oakland Park,1,2,t,t,Oakland Park,26.1704,-80.13781,Entire home,Entire home/apt,15,4.0,4 baths,4.0,11.0,$325.00,t,11,11,11,0,2024-01-02,2024-05-26,4.45,4.73,4.45,5.0,4.55,4.73,4.36,f,1,1,0,0,1.85
2015-09-12,100%,100%,t,Birch Park Finger Streets,30,49,t,t,Hallandale Beach,25.985942,-80.1227067,Entire rental unit,Entire home/apt,10,3.0,3 baths,3.0,6.0,$281.00,t,7,14,14,1,2024-01-28,2024-06-09,4.93,4.93,4.79,4.79,4.93,4.86,4.93,t,27,27,0,0,2.76
2018-06-19,94%,100%,f,Victoria Park,4,5,t,f,Fort Lauderdale,26.134201417719503,-80.12920467752912,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$77.00,t,3,6,6,1,2024-02-10,2024-05-31,5.0,5.0,4.83,5.0,4.83,5.0,5.0,t,4,4,0,0,1.29
2014-04-12,100%,100%,t,North Riverdale,14,17,t,t,Hollywood,26.016558613383527,-80.18231201833905,Entire villa,Entire home/apt,10,3.0,3 baths,4.0,5.0,$421.00,t,14,5,5,0,2024-01-03,2024-05-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,6,6,0,0,0.85
2023-12-12,100%,,f,Hollywood South Central Beach,6,6,f,t,Hollywood,25.98838593029661,-80.11921244641405,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,4.0,$151.00,t,9,0,0,0,,,,,,,,,,f,6,6,0,0,
2016-06-04,100%,100%,,Sunset,29,35,t,t,Hollywood,26.018865,-80.1753657,Entire home,Entire home/apt,6,2.0,2 baths,2.0,3.0,$139.00,t,28,6,6,1,2024-01-30,2024-06-05,4.5,4.33,4.17,4.67,4.5,4.17,3.83,t,5,5,0,0,1.21
2015-03-09,100%,94%,,Hollywood Hills,11,28,t,t,Hollywood,26.01321240669025,-80.18479017936643,Entire home,Entire home/apt,8,2.0,2 baths,3.0,4.0,$419.00,t,30,4,4,0,2024-01-06,2024-03-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.69
2017-04-19,100%,99%,f,Sunny Isles Beach,457,1230,t,t,Lauderdale Lakes,26.162677426479508,-80.20767808419102,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$102.00,t,17,13,13,2,2023-12-28,2024-06-08,4.54,4.62,4.46,4.85,4.15,4.31,4.54,t,87,87,0,0,2.14
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hollywood,25.9868062,-80.11864969999999,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$164.00,t,1,7,7,0,2024-02-03,2024-05-27,4.86,5.0,4.43,4.71,5.0,5.0,4.57,t,342,341,1,0,1.44
2021-11-20,100%,98%,t,,9,9,t,t,Pompano Beach,26.265962419725906,-80.10747835066839,Entire home,Entire home/apt,8,2.0,2 baths,3.0,4.0,$211.00,t,23,18,18,4,2024-01-21,2024-06-23,5.0,5.0,4.94,5.0,5.0,4.88,5.0,t,6,6,0,0,3.42
2017-01-15,99%,65%,t,Hutchinson Island,296,387,t,t,Pompano Beach,26.251888568176952,-80.08475136570969,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,1.0,$195.00,t,23,0,0,0,,,,,,,,,,t,10,9,1,0,
2017-01-15,99%,65%,t,Hutchinson Island,296,387,t,t,Pompano Beach,26.250388611637916,-80.08500327732762,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,$285.00,t,4,0,0,0,,,,,,,,,,t,10,9,1,0,
2016-04-17,100%,98%,t,East Fort Lauderdale,14,20,t,t,Fort Lauderdale,26.14484523602184,-80.11149988473028,Entire villa,Entire home/apt,14,8.0,8 baths,7.0,5.0,"$3,852.00",t,0,0,0,0,,,,,,,,,,t,10,10,0,0,
2016-12-08,100%,100%,t,Riverside Park,16,16,t,t,Fort Lauderdale,26.165745925579134,-80.11848676001426,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,2.0,$111.00,t,14,27,27,4,2023-12-27,2024-06-17,4.85,4.81,4.89,4.96,4.93,4.78,4.78,t,16,16,0,0,4.4
2021-05-03,100%,99%,t,Hollywood Lakes,16,19,t,t,Hollywood,26.02200172778065,-80.134750866206,Entire home,Entire home/apt,10,2.0,2 baths,4.0,5.0,$285.00,t,15,12,12,2,2024-01-03,2024-06-12,5.0,5.0,5.0,4.58,5.0,4.92,4.83,t,2,2,0,0,2.03
